site,record_id,dimension_id,group,field_name,question,evidence_state,observed_fact,evidence_url,evidence_type,observed_at,region,access_mode,confidence,actor,input,output,page_module,entity,event,state,error_exception,document,personal_data,risk,handoff,inference,gap_reason,next_method,product_implication,metric_name,metric_value,metric_unit,metric_currency,metric_period,metric_territory,metric_classification,metric_method,metric_publisher,source_title,source_publication_date
ec21,ec21:D08.1,D08,D01-D10 Discovery,listing_card,What appears on a guest product card?,observed,EC21 public pages expose category/search/product-or-supplier discovery cues; depth varies and no authenticated action was executed.,https://www.ec21.com/,direct-public-page,2026-08-24,Amsterdam/NL sandbox; guest mode,"guest; no account, RFQ, message, order or payment",medium,buyer/seller/platform as applicable,dimension-specific intent,EC21 public pages expose category/search/product-or-supplier discovery cues; depth varies and no authenticated action was executed.,https://www.ec21.com/,Listing Card,listing_card.evaluated,public -> recorded,Authenticated and transaction edge cases not executed,No real document generated,No personal data submitted,Do not generalize evidence across the three sites or infer transaction protection,PM/UX/ENG/SUP/BUY plus specialist,Inference limited to EC21 evidence only,,,"Preserve site identity, confidence, state, regional scope and unknowns",,,,,,,,,,,
ec21,ec21:D09.1,D09,D01-D10 Discovery,product_detail,Which product fields/actions appear?,observed,EC21 public pages expose category/search/product-or-supplier discovery cues; depth varies and no authenticated action was executed.,https://www.ec21.com/,direct-public-page,2026-08-24,Amsterdam/NL sandbox; guest mode,"guest; no account, RFQ, message, order or payment",medium,buyer/seller/platform as applicable,dimension-specific intent,EC21 public pages expose category/search/product-or-supplier discovery cues; depth varies and no authenticated action was executed.,https://www.ec21.com/,Product Detail,product_detail.evaluated,public -> recorded,Authenticated and transaction edge cases not executed,No real document generated,No personal data submitted,Do not generalize evidence across the three sites or infer transaction protection,PM/UX/ENG/SUP/BUY plus specialist,Inference limited to EC21 evidence only,,,"Preserve site identity, confidence, state, regional scope and unknowns",,,,,,,,,,,
ec21,ec21:D10.1,D10,D01-D10 Discovery,supplier_detail,Which supplier fields/actions appear?,observed,EC21 public pages expose category/search/product-or-supplier discovery cues; depth varies and no authenticated action was executed.,https://www.ec21.com/,direct-public-page,2026-08-24,Amsterdam/NL sandbox; guest mode,"guest; no account, RFQ, message, order or payment",medium,buyer/seller/platform as applicable,dimension-specific intent,EC21 public pages expose category/search/product-or-supplier discovery cues; depth varies and no authenticated action was executed.,https://www.ec21.com/,Supplier Detail,supplier_detail.evaluated,public -> recorded,Authenticated and transaction edge cases not executed,No real document generated,No personal data submitted,Do not generalize evidence across the three sites or infer transaction protection,PM/UX/ENG/SUP/BUY plus specialist,Inference limited to EC21 evidence only,,,"Preserve site identity, confidence, state, regional scope and unknowns",,,,,,,,,,,
ec21,ec21:D11.1,D11,D11-D20 Identity,registration_entry,Is registration entry visible?,observed,EC21 exposes signup/login and buyer/supplier roles; exact verification fields were not submitted.,https://www.ec21.com/,direct-public-page,2026-08-24,Amsterdam/NL sandbox; guest mode,"guest; no account, RFQ, message, order or payment",medium,buyer/seller/platform as applicable,dimension-specific intent,EC21 exposes signup/login and buyer/supplier roles; exact verification fields were not submitted.,https://www.ec21.com/,Registration Entry,registration_entry.evaluated,public -> recorded,Authenticated and transaction edge cases not executed,No real document generated,No personal data submitted,Do not generalize evidence across the three sites or infer transaction protection,PM/UX/ENG/SUP/BUY plus specialist,Inference limited to EC21 evidence only,,,"Preserve site identity, confidence, state, regional scope and unknowns",,,,,,,,,,,
ec21,ec21:D12.1,D12,D11-D20 Identity,buyer_registration,What buyer registration inputs are documented?,observed,EC21 exposes signup/login and buyer/supplier roles; exact verification fields were not submitted.,https://www.ec21.com/,direct-public-page,2026-08-24,Amsterdam/NL sandbox; guest mode,"guest; no account, RFQ, message, order or payment",medium,buyer/seller/platform as applicable,dimension-specific intent,EC21 exposes signup/login and buyer/supplier roles; exact verification fields were not submitted.,https://www.ec21.com/,Buyer Registration,buyer_registration.evaluated,public -> recorded,Authenticated and transaction edge cases not executed,No real document generated,No personal data submitted,Do not generalize evidence across the three sites or infer transaction protection,PM/UX/ENG/SUP/BUY plus specialist,Inference limited to EC21 evidence only,,,"Preserve site identity, confidence, state, regional scope and unknowns",,,,,,,,,,,
ec21,ec21:D13.1,D13,D11-D20 Identity,supplier_enrollment,What supplier enrollment path is public?,observed,EC21 exposes signup/login and buyer/supplier roles; exact verification fields were not submitted.,https://www.ec21.com/,direct-public-page,2026-08-24,Amsterdam/NL sandbox; guest mode,"guest; no account, RFQ, message, order or payment",medium,buyer/seller/platform as applicable,dimension-specific intent,EC21 exposes signup/login and buyer/supplier roles; exact verification fields were not submitted.,https://www.ec21.com/,Supplier Enrollment,supplier_enrollment.evaluated,public -> recorded,Authenticated and transaction edge cases not executed,No real document generated,No personal data submitted,Do not generalize evidence across the three sites or infer transaction protection,PM/UX/ENG/SUP/BUY plus specialist,Inference limited to EC21 evidence only,,,"Preserve site identity, confidence, state, regional scope and unknowns",,,,,,,,,,,
ec21,ec21:D14.1,D14,D11-D20 Identity,login,Which login mechanisms are documented?,observed,EC21 exposes signup/login and buyer/supplier roles; exact verification fields were not submitted.,https://www.ec21.com/,direct-public-page,2026-08-24,Amsterdam/NL sandbox; guest mode,"guest; no account, RFQ, message, order or payment",medium,buyer/seller/platform as applicable,dimension-specific intent,EC21 exposes signup/login and buyer/supplier roles; exact verification fields were not submitted.,https://www.ec21.com/,Login,login.evaluated,public -> recorded,Authenticated and transaction edge cases not executed,No real document generated,No personal data submitted,Do not generalize evidence across the three sites or infer transaction protection,PM/UX/ENG/SUP/BUY plus specialist,Inference limited to EC21 evidence only,,,"Preserve site identity, confidence, state, regional scope and unknowns",,,,,,,,,,,
ec21,ec21:D15.1,D15,D11-D20 Identity,role_selection,Is an explicit buyer/seller role-selection screen shown?,observed,EC21 exposes signup/login and buyer/supplier roles; exact verification fields were not submitted.,https://www.ec21.com/,direct-public-page,2026-08-24,Amsterdam/NL sandbox; guest mode,"guest; no account, RFQ, message, order or payment",medium,buyer/seller/platform as applicable,dimension-specific intent,EC21 exposes signup/login and buyer/supplier roles; exact verification fields were not submitted.,https://www.ec21.com/,Role Selection,role_selection.evaluated,public -> recorded,Authenticated and transaction edge cases not executed,No real document generated,No personal data submitted,Do not generalize evidence across the three sites or infer transaction protection,PM/UX/ENG/SUP/BUY plus specialist,Inference limited to EC21 evidence only,,,"Preserve site identity, confidence, state, regional scope and unknowns",,,,,,,,,,,
ec21,ec21:D16.1,D16,D11-D20 Identity,email_verification,How is email verified?,observed-not-found,No sufficient public guest evidence was found for this EC21 dimension.,https://www.ec21.com/,direct-public-page,2026-08-24,Amsterdam/NL sandbox; guest mode,"guest; no account, RFQ, message, order or payment",medium,buyer/seller/platform as applicable,dimension-specific intent,No sufficient public guest evidence was found for this EC21 dimension.,https://www.ec21.com/,Email Verification,email_verification.evaluated,public -> observed-not-found,"The capability requires authentication, transaction evidence, policy detail, or a page not observed in this scope.",No real document generated,No personal data submitted,Do not generalize evidence across the three sites or infer transaction protection,PM/UX/ENG/SUP/BUY plus specialist,Inference limited to EC21 evidence only,"The capability requires authentication, transaction evidence, policy detail, or a page not observed in this scope.",Inspect current official EC21 help/policy or authorized account flow without real transaction.,"Preserve site identity, confidence, state, regional scope and unknowns",,,,,,,,,,,
ec21,ec21:D17.1,D17,D11-D20 Identity,mobile_verification,How is mobile verified?,observed-not-found,No sufficient public guest evidence was found for this EC21 dimension.,https://www.ec21.com/,direct-public-page,2026-08-24,Amsterdam/NL sandbox; guest mode,"guest; no account, RFQ, message, order or payment",medium,buyer/seller/platform as applicable,dimension-specific intent,No sufficient public guest evidence was found for this EC21 dimension.,https://www.ec21.com/,Mobile Verification,mobile_verification.evaluated,public -> observed-not-found,"The capability requires authentication, transaction evidence, policy detail, or a page not observed in this scope.",No real document generated,No personal data submitted,Do not generalize evidence across the three sites or infer transaction protection,PM/UX/ENG/SUP/BUY plus specialist,Inference limited to EC21 evidence only,"The capability requires authentication, transaction evidence, policy detail, or a page not observed in this scope.",Inspect current official EC21 help/policy or authorized account flow without real transaction.,"Preserve site identity, confidence, state, regional scope and unknowns",,,,,,,,,,,
